"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	33	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1233	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	486	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	15063	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2001"	"2001"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2200	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	11690	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	63	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	84	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	39	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1284	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	516	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14885	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2002"	"2002"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2068	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12028	Unreliable
	"District of Columbia"	"11"	"2002"	"2002"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	65	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	81	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	38	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1343	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2003"	"2003"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	480	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	15111	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2003"	"2003"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2117	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12221	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	76	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	91	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	42	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1364	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	480	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14839	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2004"	"2004"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2119	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12281	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2005"	"2005"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	79	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	82	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	48	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1396	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2005"	"2005"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	491	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14855	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2005"	"2005"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2131	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12510	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2006"	"2006"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	100	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	87	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	60	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1443	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2006"	"2006"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	496	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14918	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2006"	"2006"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2116	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12674	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	101	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	94	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	56	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1479	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	487	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	15302	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2007"	"2007"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2070	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	12908	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	103	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	96	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	63	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1544	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2008"	"2008"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	513	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	16149	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2008"	"2008"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2147	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	12995	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	118	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	84	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	68	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1608	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2009"	"2009"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	566	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	16731	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2009"	"2009"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2125	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13468	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	123	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	103	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	70	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1681	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	551	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	17020	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2010"	"2010"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2234	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13639	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	106	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	95	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	78	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1606	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2011"	"2011"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	571	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	16725	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2011"	"2011"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2204	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	Suppressed	13087	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	97	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	82	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	74	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1540	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2012"	"2012"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	550	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	16531	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2012"	"2012"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2192	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13287	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	92	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	93	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	73	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1629	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2013"	"2013"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	600	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	15896	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2013"	"2013"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2291	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13333	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	78	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	81	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	74	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1782	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2014"	"2014"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	526	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	15236	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2014"	"2014"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2269	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13535	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	74	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	80	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	69	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1760	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2015"	"2015"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	556	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14691	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2015"	"2015"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2366	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13549	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	112	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	78	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	67	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1728	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2016"	"2016"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	0	501	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	0	14109	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2016"	"2016"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	0	2207	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	0	13091	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	98	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	0	77	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	66	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	0	1768	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
